"branch","cluster_id","completed_at","created_at","git_commit_message","git_commit_sha","git_commit_url","job_id","job_key","job_label","job_number","job_title","owner_login","proc_id","remote_dir","remote_host","remote_user","repo","source_folder_url","status","submitted_at","target_folder","task","task_name"
"main","25454","2026-07-11T21:31:32.340419+00:00","2026-07-11T21:26:02.696767+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jc1bf48621c1","","Job 4020",4020,"hessian part 50/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004020","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:06.146527+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25456","2026-07-11T21:31:27.227666+00:00","2026-07-11T21:26:06.326054+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jf9d490811a4","","Job 4021",4021,"hessian part 51/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004021","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:09.629368+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25459","2026-07-11T21:31:21.071410+00:00","2026-07-11T21:26:09.799028+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jcc15891fdab","","Job 4022",4022,"hessian part 52/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004022","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:13.555691+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25461","2026-07-11T21:31:14.385846+00:00","2026-07-11T21:26:13.793494+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jcebae6edacf","","Job 4023",4023,"hessian part 53/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004023","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:17.411136+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25462","2026-07-11T21:31:08.134298+00:00","2026-07-11T21:26:17.619708+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j102911a5110","","Job 4024",4024,"hessian part 54/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004024","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:21.065902+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25463","2026-07-11T21:31:02.579194+00:00","2026-07-11T21:26:23.324296+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","je3d5026680c","","Job 4025",4025,"hessian part 55/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004025","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:26.770832+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25465","2026-07-11T21:30:57.547068+00:00","2026-07-11T21:26:26.941777+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j4a0c6a32787","","Job 4026",4026,"hessian part 56/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004026","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:30.376798+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25467","2026-07-11T21:30:45.716191+00:00","2026-07-11T21:26:30.582364+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j35e49df45f8","","Job 4027",4027,"hessian part 57/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004027","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:34.438999+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25468","2026-07-11T21:30:52.047779+00:00","2026-07-11T21:26:34.672529+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j7ad0af8da59","","Job 4028",4028,"hessian part 58/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004028","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:38.279241+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25470","2026-07-11T21:32:49.169501+00:00","2026-07-11T21:26:40.549657+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j3f3e292cb65","","Job 4029",4029,"hessian part 59/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004029","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:43.739388+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25472","2026-07-11T21:32:55.501078+00:00","2026-07-11T21:26:43.946877+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j4824486c06c","","Job 4030",4030,"hessian part 60/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004030","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:47.214172+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25474","2026-07-11T21:33:01.931307+00:00","2026-07-11T21:26:47.420816+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j6fc62ae297a","","Job 4031",4031,"hessian part 61/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004031","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:50.534542+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25475","2026-07-11T21:33:08.283877+00:00","2026-07-11T21:26:50.750022+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j63ea6fe9c29","","Job 4032",4032,"hessian part 62/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004032","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:53.855523+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25477","2026-07-11T21:33:14.200703+00:00","2026-07-11T21:26:54.068276+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j9fea7f79f0e","","Job 4033",4033,"hessian part 63/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004033","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:26:57.419759+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25479","2026-07-11T21:33:20.316336+00:00","2026-07-11T21:26:57.656256+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jaea0a119567","","Job 4034",4034,"hessian part 64/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004034","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:00.787340+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25480","2026-07-11T21:33:25.863981+00:00","2026-07-11T21:27:01.016899+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j577ca4b4954","","Job 4035",4035,"hessian part 65/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004035","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:04.220124+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25482","2026-07-11T21:33:48.809633+00:00","2026-07-11T21:27:04.502896+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jb820412a6d2","","Job 4036",4036,"hessian part 66/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004036","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:07.609123+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25484","2026-07-11T21:29:32.839911+00:00","2026-07-11T21:27:07.853088+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j559751c6a72","","Job 4037",4037,"hessian part 67/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004037","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:10.885292+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25485","2026-07-11T21:33:43.327889+00:00","2026-07-11T21:27:11.129508+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j149bf9b05e1","","Job 4038",4038,"hessian part 68/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004038","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:14.236591+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25487","2026-07-11T21:33:37.921106+00:00","2026-07-11T21:27:14.500122+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j224bb71cc80","","Job 4039",4039,"hessian part 69/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004039","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:17.597175+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25490","2026-07-11T21:33:32.113728+00:00","2026-07-11T21:27:17.766146+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j31e881237b7","","Job 4040",4040,"hessian part 70/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004040","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:29.420866+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25491","2026-07-11T21:37:13.271161+00:00","2026-07-11T21:27:29.664140+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jaf4e30b9ace","","Job 4041",4041,"hessian part 71/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004041","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:38.812880+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25493","2026-07-11T21:37:07.052747+00:00","2026-07-11T21:27:39.064397+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j16f18637b1d","","Job 4042",4042,"hessian part 72/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004042","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:48.716723+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25495","2026-07-11T21:37:01.565957+00:00","2026-07-11T21:27:48.982210+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j0b40f896461","","Job 4043",4043,"hessian part 73/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004043","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:27:57.471274+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25496","2026-07-11T21:36:56.305468+00:00","2026-07-11T21:27:57.796208+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j6ffee5db2cd","","Job 4044",4044,"hessian part 74/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004044","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:01.340268+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25498","2026-07-11T21:36:50.273011+00:00","2026-07-11T21:28:01.536957+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j2720082d3df","","Job 4045",4045,"hessian part 75/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004045","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:10.640926+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25500","2026-07-11T21:36:44.461803+00:00","2026-07-11T21:28:13.367353+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j83522bd66a1","","Job 4046",4046,"hessian part 76/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004046","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:18.908865+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25502","2026-07-11T21:36:38.802849+00:00","2026-07-11T21:28:19.111043+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","jcc5b9d19722","","Job 4047",4047,"hessian part 77/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004047","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:23.513211+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25503","2026-07-11T21:36:33.229975+00:00","2026-07-11T21:28:23.799588+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j33da6f13cf3","","Job 4048",4048,"hessian part 78/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004048","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:27.097998+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25505","2026-07-11T21:36:27.304705+00:00","2026-07-11T21:28:27.345436+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","ja29a9031ce0","","Job 4049",4049,"hessian part 79/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004049","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:31.870152+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25506","2026-07-11T21:36:21.377399+00:00","2026-07-11T21:28:33.017805+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j94d6d4f2c77","","Job 4050",4050,"hessian part 80/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004050","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:36.617491+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
"main","25508","2026-07-11T21:36:16.015675+00:00","2026-07-11T21:28:36.865597+00:00","Pin diagnostic packages at 0.0.0.9010","d9670c392cb452d3b7b7c95ffd825732b7eea742","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/commit/d9670c392cb452d3b7b7c95ffd825732b7eea742","j47e15132571","","Job 4051",4051,"hessian part 81/90: 12p017-Y72-E2-W100-FGroup","kyuhank","","/home/kyuhank/KflowOutput/ofp-sam-bet-2026-check-hessian/job-004051","suvofpsubmit.corp.spc.int","kyuhank","PacificCommunity/ofp-sam-bet-2026-checks","https://github.com/PacificCommunity/ofp-sam-bet-2026-checks/tree/d9670c392cb452d3b7b7c95ffd825732b7eea742/hessian","completed","2026-07-11T21:28:40.908747+00:00","hessian","ofp-sam-bet-2026-check-hessian","ofp-sam-bet-2026-check-hessian"
